data;preco_br;;;;
26/04/2016;77,16;;;;
27/04/2016;77,55;;;;
28/04/2016;78,01;;;;
29/04/2016;77,2;;;;
02/05/2016;78,23;;;;
03/05/2016;78,85;;;;
04/05/2016;79,26;;;;
05/05/2016;78,94;;;;
06/05/2016;78,64;;;;
09/05/2016;78,86;;;;
10/05/2016;80,89;;;;
11/05/2016;81,24;;;;
12/05/2016;81,3;;;;
13/05/2016;81,57;;;;
16/05/2016;81,32;;;;
17/05/2016;81,96;;;;
18/05/2016;82,4;;;;
19/05/2016;83,18;;;;
20/05/2016;83,57;;;;
23/05/2016;83,96;;;;
24/05/2016;84,11;;;;
25/05/2016;86,48;;;;
27/05/2016;87,42;;;;
30/05/2016;87,63;;;;
31/05/2016;88,22;;;;
01/06/2016;89,11;;;;
02/06/2016;90,94;;;;
03/06/2016;91,65;;;;
06/06/2016;91,77;;;;
07/06/2016;90,42;;;;
08/06/2016;91,43;;;;
09/06/2016;91,59;;;;
10/06/2016;92,31;;;;
13/06/2016;93,18;;;;
14/06/2016;92,8;;;;
15/06/2016;92,46;;;;
16/06/2016;90,95;;;;
17/06/2016;92,13;;;;
20/06/2016;90,81;;;;
21/06/2016;89,79;;;;
22/06/2016;90,03;;;;
23/06/2016;89,03;;;;
24/06/2016;87,84;;;;
27/06/2016;90,02;;;;
28/06/2016;89,4;;;;
29/06/2016;87,46;;;;
30/06/2016;86,78;;;;
01/07/2016;88,53;;;;
04/07/2016;88,23;;;;
05/07/2016;85,97;;;;
06/07/2016;84,75;;;;
07/07/2016;84,44;;;;
08/07/2016;83,07;;;;
11/07/2016;84,36;;;;
12/07/2016;84,34;;;;
13/07/2016;86,06;;;;
14/07/2016;85,68;;;;
15/07/2016;84,42;;;;
18/07/2016;82,99;;;;
19/07/2016;81,92;;;;
20/07/2016;81,72;;;;
21/07/2016;80,79;;;;
22/07/2016;78,72;;;;
25/07/2016;78,69;;;;
26/07/2016;78,14;;;;
27/07/2016;78,97;;;;
28/07/2016;78,92;;;;
29/07/2016;78,87;;;;
01/08/2016;78,09;;;;
02/08/2016;77,35;;;;
03/08/2016;77,53;;;;
04/08/2016;77,01;;;;
05/08/2016;76,11;;;;
08/08/2016;76,66;;;;
09/08/2016;76,35;;;;
10/08/2016;75,49;;;;
11/08/2016;75,75;;;;
12/08/2016;75,94;;;;
15/08/2016;77,25;;;;
16/08/2016;77,19;;;;
17/08/2016;79,46;;;;
18/08/2016;79,13;;;;
19/08/2016;78,83;;;;
22/08/2016;79,12;;;;
23/08/2016;79,84;;;;
24/08/2016;79,79;;;;
25/08/2016;78,94;;;;
26/08/2016;78,09;;;;
29/08/2016;78,03;;;;
30/08/2016;76,87;;;;
31/08/2016;75,37;;;;
01/09/2016;75,56;;;;
02/09/2016;75,72;;;;
05/09/2016;75,25;;;;
06/09/2016;75,38;;;;
08/09/2016;76,2;;;;
09/09/2016;77,26;;;;
12/09/2016;77,04;;;;
13/09/2016;76,33;;;;
14/09/2016;77,01;;;;
15/09/2016;77,1;;;;
16/09/2016;77,12;;;;
19/09/2016;76,95;;;;
20/09/2016;77,46;;;;
21/09/2016;77;;;;
22/09/2016;76,41;;;;
23/09/2016;75,81;;;;
26/09/2016;75,13;;;;
27/09/2016;74,91;;;;
28/09/2016;74,99;;;;
29/09/2016;75,1;;;;
30/09/2016;75,15;;;;
03/10/2016;75,44;;;;
04/10/2016;74,76;;;;
05/10/2016;74,2;;;;
06/10/2016;74,47;;;;
07/10/2016;74,24;;;;
10/10/2016;74,01;;;;
11/10/2016;73,77;;;;
13/10/2016;72,94;;;;
14/10/2016;73,2;;;;
17/10/2016;73,46;;;;
18/10/2016;73,87;;;;
19/10/2016;74,15;;;;
20/10/2016;74,07;;;;
21/10/2016;73,81;;;;
24/10/2016;73,87;;;;
25/10/2016;73,21;;;;
26/10/2016;73,13;;;;
27/10/2016;73,96;;;;
28/10/2016;74,39;;;;
31/10/2016;73,69;;;;
01/11/2016;73,67;;;;
03/11/2016;73,63;;;;
04/11/2016;73,34;;;;
07/11/2016;72,8;;;;
08/11/2016;73,21;;;;
09/11/2016;73,01;;;;
10/11/2016;74,56;;;;
11/11/2016;76,21;;;;
14/11/2016;75,11;;;;
16/11/2016;74,65;;;;
17/11/2016;74,35;;;;
18/11/2016;74,05;;;;
21/11/2016;74,99;;;;
22/11/2016;75,34;;;;
23/11/2016;75,99;;;;
24/11/2016;76,07;;;;
25/11/2016;77,13;;;;
28/11/2016;76,91;;;;
29/11/2016;76,57;;;;
30/11/2016;76,33;;;;
01/12/2016;76,58;;;;
02/12/2016;76,42;;;;
05/12/2016;76,97;;;;
06/12/2016;77,07;;;;
07/12/2016;76,31;;;;
08/12/2016;75,51;;;;
09/12/2016;76,01;;;;
12/12/2016;75,29;;;;
13/12/2016;75,02;;;;
14/12/2016;74,68;;;;
15/12/2016;75,59;;;;
16/12/2016;75,52;;;;
19/12/2016;75,2;;;;
20/12/2016;74,23;;;;
21/12/2016;73,64;;;;
22/12/2016;72,88;;;;
23/12/2016;72,3;;;;
26/12/2016;71,94;;;;
27/12/2016;72,92;;;;
28/12/2016;72,26;;;;
29/12/2016;72,55;;;;
02/01/2017;72,7;;;;
03/01/2017;71,22;;;;
04/01/2017;70,73;;;;
05/01/2017;70,47;;;;
06/01/2017;70,24;;;;
09/01/2017;70,15;;;;
10/01/2017;69,63;;;;
11/01/2017;70,88;;;;
12/01/2017;70,63;;;;
13/01/2017;71,47;;;;
16/01/2017;72,04;;;;
17/01/2017;74,02;;;;
18/01/2017;74,44;;;;
19/01/2017;74,56;;;;
20/01/2017;73,65;;;;
23/01/2017;72,08;;;;
24/01/2017;72,17;;;;
25/01/2017;71,62;;;;
26/01/2017;71,76;;;;
27/01/2017;71,37;;;;
30/01/2017;69,49;;;;
31/01/2017;69,3;;;;
01/02/2017;68,94;;;;
02/02/2017;69,4;;;;
03/02/2017;69,49;;;;
06/02/2017;69,3;;;;
07/02/2017;69,43;;;;
08/02/2017;70,12;;;;
09/02/2017;69,88;;;;
10/02/2017;69,84;;;;
13/02/2017;70,08;;;;
14/02/2017;70,06;;;;
15/02/2017;69,05;;;;
16/02/2017;68,8;;;;
17/02/2017;68,38;;;;
20/02/2017;68,04;;;;
21/02/2017;67,78;;;;
22/02/2017;67,12;;;;
23/02/2017;66,01;;;;
24/02/2017;66,24;;;;
01/03/2017;67,23;;;;
02/03/2017;67,17;;;;
03/03/2017;67,3;;;;
06/03/2017;67,33;;;;
07/03/2017;66,53;;;;
08/03/2017;66,99;;;;
09/03/2017;66,87;;;;
10/03/2017;66,41;;;;
13/03/2017;65,93;;;;
14/03/2017;65,82;;;;
15/03/2017;65,75;;;;
16/03/2017;64,8;;;;
17/03/2017;64,56;;;;
20/03/2017;64,5;;;;
21/03/2017;64,07;;;;
22/03/2017;64;;;;
23/03/2017;64,04;;;;
24/03/2017;62,98;;;;
27/03/2017;62,46;;;;
28/03/2017;62,3;;;;
29/03/2017;62,23;;;;
30/03/2017;62,13;;;;
31/03/2017;61,74;;;;
03/04/2017;60,39;;;;
04/04/2017;59,94;;;;
05/04/2017;59,76;;;;
06/04/2017;59,67;;;;
07/04/2017;59,98;;;;
10/04/2017;60,15;;;;
11/04/2017;60;;;;
12/04/2017;60,99;;;;
13/04/2017;61,34;;;;
17/04/2017;60,78;;;;
18/04/2017;60,51;;;;
19/04/2017;61,33;;;;
20/04/2017;62,04;;;;
24/04/2017;62,04;;;;
25/04/2017;62,72;;;;
26/04/2017;63,18;;;;
27/04/2017;62,76;;;;
28/04/2017;63,26;;;;
02/05/2017;63,6;;;;
03/05/2017;63,51;;;;
04/05/2017;64,47;;;;
05/05/2017;64,88;;;;
08/05/2017;64,71;;;;
09/05/2017;64,9;;;;
10/05/2017;64,66;;;;
11/05/2017;64,12;;;;
12/05/2017;63,47;;;;
15/05/2017;63,24;;;;
16/05/2017;62,82;;;;
17/05/2017;63,19;;;;
18/05/2017;65,72;;;;
19/05/2017;65,07;;;;
22/05/2017;64,92;;;;
23/05/2017;64,46;;;;
24/05/2017;64,53;;;;
25/05/2017;64,59;;;;
26/05/2017;63,6;;;;
29/05/2017;63,78;;;;
30/05/2017;62,6;;;;
31/05/2017;62,52;;;;
01/06/2017;61,81;;;;
02/06/2017;62,19;;;;
05/06/2017;63,13;;;;
06/06/2017;63,31;;;;
07/06/2017;63,28;;;;
08/06/2017;64,41;;;;
09/06/2017;64,32;;;;
12/06/2017;64,42;;;;
13/06/2017;65;;;;
14/06/2017;64,46;;;;
16/06/2017;64,1;;;;
19/06/2017;64,46;;;;
20/06/2017;64,15;;;;
21/06/2017;64,21;;;;
22/06/2017;63,44;;;;
23/06/2017;63,18;;;;
26/06/2017;62,26;;;;
27/06/2017;62,96;;;;
28/06/2017;62,82;;;;
29/06/2017;63,06;;;;
30/06/2017;64,39;;;;
03/07/2017;66,03;;;;
04/07/2017;66,07;;;;
05/07/2017;66,49;;;;
06/07/2017;66,47;;;;
07/07/2017;67,29;;;;
10/07/2017;68,1;;;;
11/07/2017;68,33;;;;
12/07/2017;67,43;;;;
13/07/2017;66,08;;;;
14/07/2017;65,47;;;;
17/07/2017;65,36;;;;
18/07/2017;65,68;;;;
19/07/2017;65,36;;;;
20/07/2017;65,86;;;;
21/07/2017;66,06;;;;
24/07/2017;65,42;;;;
25/07/2017;65,94;;;;
26/07/2017;65,74;;;;
27/07/2017;66,03;;;;
28/07/2017;66,32;;;;
31/07/2017;65,34;;;;
01/08/2017;63,94;;;;
02/08/2017;63,99;;;;
03/08/2017;62,79;;;;
04/08/2017;63,19;;;;
07/08/2017;63,71;;;;
08/08/2017;64,18;;;;
09/08/2017;64,74;;;;
10/08/2017;64,43;;;;
11/08/2017;64,19;;;;
14/08/2017;63,96;;;;
15/08/2017;63,56;;;;
16/08/2017;63,42;;;;
17/08/2017;63,69;;;;
18/08/2017;63,71;;;;
21/08/2017;63,85;;;;
22/08/2017;63,86;;;;
23/08/2017;64,05;;;;
24/08/2017;64,1;;;;
25/08/2017;63,72;;;;
28/08/2017;64,08;;;;
29/08/2017;64,11;;;;
30/08/2017;63,73;;;;
31/08/2017;63,81;;;;
01/09/2017;64,31;;;;
04/09/2017;64,26;;;;
05/09/2017;64,8;;;;
06/09/2017;64,96;;;;
08/09/2017;64,76;;;;
11/09/2017;64,32;;;;
12/09/2017;64,04;;;;
13/09/2017;64,37;;;;
14/09/2017;65,07;;;;
15/09/2017;65,13;;;;
18/09/2017;65,02;;;;
19/09/2017;64,92;;;;
20/09/2017;65,03;;;;
21/09/2017;65,31;;;;
22/09/2017;65,64;;;;
25/09/2017;65,51;;;;
26/09/2017;65,71;;;;
27/09/2017;65,62;;;;
28/09/2017;65,74;;;;
29/09/2017;65,42;;;;
02/10/2017;65,15;;;;
03/10/2017;64,87;;;;
04/10/2017;64,78;;;;
05/10/2017;65,22;;;;
06/10/2017;65,53;;;;
09/10/2017;66,12;;;;
10/10/2017;65,89;;;;
11/10/2017;65,54;;;;
13/10/2017;66,67;;;;
16/10/2017;67,12;;;;
17/10/2017;66,82;;;;
18/10/2017;66,81;;;;
19/10/2017;66,73;;;;
20/10/2017;66,62;;;;
23/10/2017;66,97;;;;
24/10/2017;67,02;;;;
25/10/2017;67,54;;;;
26/10/2017;67,65;;;;
27/10/2017;67,82;;;;
30/10/2017;67,72;;;;
31/10/2017;67,44;;;;
01/11/2017;67,93;;;;
03/11/2017;68,45;;;;
06/11/2017;68,51;;;;
07/11/2017;68,82;;;;
08/11/2017;68,72;;;;
09/11/2017;68,95;;;;
10/11/2017;68,84;;;;
13/11/2017;69,38;;;;
14/11/2017;69,15;;;;
16/11/2017;69,13;;;;
17/11/2017;68,73;;;;
20/11/2017;68,35;;;;
21/11/2017;69,37;;;;
22/11/2017;69,48;;;;
23/11/2017;69,52;;;;
24/11/2017;69,62;;;;
27/11/2017;69,29;;;;
28/11/2017;69,15;;;;
29/11/2017;69,23;;;;
30/11/2017;70,01;;;;
01/12/2017;70,14;;;;
04/12/2017;70,62;;;;
05/12/2017;70,95;;;;
06/12/2017;70,57;;;;
07/12/2017;71,26;;;;
08/12/2017;71,04;;;;
11/12/2017;70,6;;;;
12/12/2017;70,99;;;;
13/12/2017;70,91;;;;
14/12/2017;70,54;;;;
15/12/2017;70,36;;;;
18/12/2017;69,96;;;;
19/12/2017;69,82;;;;
20/12/2017;68,71;;;;
21/12/2017;68,62;;;;
22/12/2017;68,61;;;;
26/12/2017;69,01;;;;
27/12/2017;68,95;;;;
28/12/2017;68,87;;;;
02/01/2018;68,04;;;;
03/01/2018;68,14;;;;
04/01/2018;67,55;;;;
05/01/2018;67,84;;;;
08/01/2018;67,96;;;;
09/01/2018;67,77;;;;
10/01/2018;67,78;;;;
11/01/2018;67,57;;;;
12/01/2018;66,87;;;;
15/01/2018;67,36;;;;
16/01/2018;66,9;;;;
17/01/2018;66,84;;;;
18/01/2018;67,34;;;;
19/01/2018;67,14;;;;
22/01/2018;67,49;;;;
23/01/2018;67,77;;;;
24/01/2018;67,69;;;;
25/01/2018;67,43;;;;
26/01/2018;66,59;;;;
29/01/2018;67,01;;;;
30/01/2018;67,17;;;;
31/01/2018;66,92;;;;
01/02/2018;66,7;;;;
02/02/2018;67,26;;;;
05/02/2018;67,19;;;;
06/02/2018;67,42;;;;
07/02/2018;67,99;;;;
08/02/2018;68,24;;;;
09/02/2018;68,39;;;;
14/02/2018;69,48;;;;
15/02/2018;69,22;;;;
16/02/2018;69,64;;;;
19/02/2018;69,8;;;;
20/02/2018;70,14;;;;
21/02/2018;70,69;;;;
22/02/2018;71,27;;;;
23/02/2018;71,15;;;;
26/02/2018;71,42;;;;
27/02/2018;71,46;;;;
28/02/2018;72,23;;;;
01/03/2018;72,79;;;;
02/03/2018;73,5;;;;
05/03/2018;73,76;;;;
06/03/2018;73,9;;;;
07/03/2018;73,85;;;;
08/03/2018;74,35;;;;
09/03/2018;73,94;;;;
12/03/2018;73,36;;;;
13/03/2018;73,7;;;;
14/03/2018;73,49;;;;
15/03/2018;73,78;;;;
16/03/2018;74,02;;;;
19/03/2018;73,01;;;;
20/03/2018;72,66;;;;
21/03/2018;72,67;;;;
22/03/2018;73,04;;;;
23/03/2018;72,93;;;;
26/03/2018;73,77;;;;
27/03/2018;74,21;;;;
28/03/2018;74,61;;;;
29/03/2018;75,06;;;;
02/04/2018;75,71;;;;
03/04/2018;76,53;;;;
04/04/2018;76,28;;;;
05/04/2018;78,1;;;;
06/04/2018;79,08;;;;
09/04/2018;80,73;;;;
10/04/2018;80,62;;;;
11/04/2018;79,97;;;;
12/04/2018;80,13;;;;
13/04/2018;80,68;;;;
16/04/2018;80,57;;;;
17/04/2018;79,93;;;;
18/04/2018;79,71;;;;
19/04/2018;78,89;;;;
20/04/2018;79,48;;;;
23/04/2018;79,78;;;;
24/04/2018;80,5;;;;
25/04/2018;81,07;;;;
26/04/2018;81,41;;;;
27/04/2018;81,18;;;;
30/04/2018;81,24;;;;
02/05/2018;81,16;;;;
03/05/2018;81,1;;;;
04/05/2018;81,18;;;;
07/05/2018;80,03;;;;
08/05/2018;80,41;;;;
09/05/2018;80,56;;;;
10/05/2018;80,09;;;;
11/05/2018;79,92;;;;
14/05/2018;80,57;;;;
15/05/2018;80,42;;;;
16/05/2018;79,63;;;;
17/05/2018;79,32;;;;
18/05/2018;80,29;;;;
21/05/2018;80,48;;;;
22/05/2018;80,33;;;;
23/05/2018;80,35;;;;
24/05/2018;80,11;;;;
25/05/2018;80,13;;;;
28/05/2018;79,98;;;;
29/05/2018;80,34;;;;
30/05/2018;80,41;;;;
01/06/2018;80,69;;;;
04/06/2018;80,19;;;;
05/06/2018;80,6;;;;
06/06/2018;80,62;;;;
07/06/2018;80,67;;;;
08/06/2018;79,59;;;;
11/06/2018;77,19;;;;
12/06/2018;76,26;;;;
13/06/2018;76,31;;;;
14/06/2018;76,42;;;;
15/06/2018;77,04;;;;
18/06/2018;77,19;;;;
19/06/2018;77,23;;;;
20/06/2018;77,22;;;;
21/06/2018;78,13;;;;
22/06/2018;78,25;;;;
25/06/2018;77,71;;;;
26/06/2018;77,56;;;;
27/06/2018;78,19;;;;
28/06/2018;79,83;;;;
29/06/2018;80,41;;;;
02/07/2018;80,98;;;;
03/07/2018;81,22;;;;
04/07/2018;81,04;;;;
05/07/2018;81,22;;;;
06/07/2018;81,99;;;;
09/07/2018;81,59;;;;
10/07/2018;81,7;;;;
11/07/2018;81,3;;;;
12/07/2018;81,94;;;;
13/07/2018;81,8;;;;
16/07/2018;82,14;;;;
17/07/2018;83,09;;;;
18/07/2018;82,75;;;;
19/07/2018;83,19;;;;
20/07/2018;82,69;;;;
23/07/2018;82,37;;;;
24/07/2018;81,86;;;;
25/07/2018;81,79;;;;
26/07/2018;81,64;;;;
27/07/2018;81,87;;;;
30/07/2018;82,02;;;;
31/07/2018;83,14;;;;
01/08/2018;82,7;;;;
02/08/2018;82,53;;;;
03/08/2018;81,96;;;;
06/08/2018;81,03;;;;
07/08/2018;81,9;;;;
08/08/2018;82,53;;;;
09/08/2018;82,64;;;;
10/08/2018;83,22;;;;
13/08/2018;82,49;;;;
14/08/2018;83,68;;;;
15/08/2018;83,97;;;;
16/08/2018;84,33;;;;
17/08/2018;83,95;;;;
20/08/2018;83,52;;;;
21/08/2018;83,47;;;;
22/08/2018;84,25;;;;
23/08/2018;84,47;;;;
24/08/2018;85,06;;;;
27/08/2018;84,35;;;;
28/08/2018;85,24;;;;
29/08/2018;85,12;;;;
30/08/2018;85,54;;;;
31/08/2018;85,88;;;;
03/09/2018;85,4;;;;
04/09/2018;86,73;;;;
05/09/2018;87,19;;;;
06/09/2018;87,68;;;;
10/09/2018;87,25;;;;
11/09/2018;89,37;;;;
12/09/2018;89,32;;;;
13/09/2018;89,64;;;;
14/09/2018;90,55;;;;
17/09/2018;89,39;;;;
18/09/2018;89,25;;;;
19/09/2018;88,95;;;;
20/09/2018;89,92;;;;
21/09/2018;89,55;;;;
24/09/2018;89,44;;;;
25/09/2018;90,55;;;;
26/09/2018;89,64;;;;
27/09/2018;89,24;;;;
28/09/2018;88,99;;;;
01/10/2018;90,2;;;;
02/10/2018;89,37;;;;
03/10/2018;87,39;;;;
04/10/2018;87,51;;;;
05/10/2018;87,59;;;;
08/10/2018;85,91;;;;
09/10/2018;84,09;;;;
10/10/2018;83,8;;;;
11/10/2018;83,89;;;;
15/10/2018;84,46;;;;
16/10/2018;84,31;;;;
17/10/2018;84,82;;;;
18/10/2018;84,04;;;;
19/10/2018;83,32;;;;
22/10/2018;82,97;;;;
23/10/2018;82,94;;;;
24/10/2018;82,97;;;;
25/10/2018;82,34;;;;
26/10/2018;81,15;;;;
29/10/2018;79,21;;;;
30/10/2018;80,4;;;;
31/10/2018;79,19;;;;
01/11/2018;79,88;;;;
05/11/2018;79,2;;;;
06/11/2018;79,3;;;;
07/11/2018;79,69;;;;
08/11/2018;79,15;;;;
09/11/2018;79,43;;;;
12/11/2018;79,01;;;;
13/11/2018;78,96;;;;
14/11/2018;79,11;;;;
16/11/2018;78,49;;;;
19/11/2018;77,56;;;;
20/11/2018;77,24;;;;
21/11/2018;77,63;;;;
22/11/2018;77,25;;;;
23/11/2018;77,62;;;;
26/11/2018;77,03;;;;
27/11/2018;77,19;;;;
28/11/2018;77,2;;;;
29/11/2018;77,83;;;;
30/11/2018;77,84;;;;
03/12/2018;77,51;;;;
04/12/2018;76,61;;;;
05/12/2018;76,41;;;;
06/12/2018;76,41;;;;
07/12/2018;76,53;;;;
10/12/2018;75,84;;;;
11/12/2018;75,69;;;;
12/12/2018;75,69;;;;
13/12/2018;75,75;;;;
14/12/2018;75,52;;;;
17/12/2018;75,47;;;;
18/12/2018;76,18;;;;
19/12/2018;75,43;;;;
20/12/2018;74,9;;;;
21/12/2018;74,54;;;;
26/12/2018;74,15;;;;
27/12/2018;74,12;;;;
28/12/2018;74,1;;;;
02/01/2019;73,77;;;;
03/01/2019;73,69;;;;
04/01/2019;73,42;;;;
07/01/2019;71,84;;;;
08/01/2019;72,44;;;;
09/01/2019;71,93;;;;
10/01/2019;71,05;;;;
11/01/2019;70,96;;;;
14/01/2019;71,11;;;;
15/01/2019;70,65;;;;
16/01/2019;70,17;;;;
17/01/2019;70,41;;;;
18/01/2019;70,82;;;;
21/01/2019;71,66;;;;
22/01/2019;72,07;;;;
23/01/2019;72,75;;;;
24/01/2019;72,91;;;;
25/01/2019;72,8;;;;
28/01/2019;72,06;;;;
29/01/2019;72,37;;;;
30/01/2019;73,27;;;;
31/01/2019;72,25;;;;
01/02/2019;72,37;;;;
04/02/2019;72,24;;;;
05/02/2019;72,34;;;;
06/02/2019;72,29;;;;
07/02/2019;72,41;;;;
08/02/2019;72,2;;;;
11/02/2019;72,39;;;;
12/02/2019;72,57;;;;
13/02/2019;73,05;;;;
14/02/2019;73,69;;;;
15/02/2019;72,62;;;;
18/02/2019;72,89;;;;
19/02/2019;72,57;;;;
20/02/2019;72,59;;;;
21/02/2019;73,58;;;;
22/02/2019;73,63;;;;
25/02/2019;73,44;;;;
26/02/2019;73,38;;;;
27/02/2019;72,89;;;;
28/02/2019;72,46;;;;
01/03/2019;73,07;;;;
06/03/2019;73,36;;;;
07/03/2019;73,08;;;;
08/03/2019;73,24;;;;
11/03/2019;72,39;;;;
12/03/2019;72,22;;;;
13/03/2019;72,49;;;;
14/03/2019;72,89;;;;
15/03/2019;73,38;;;;
18/03/2019;73,19;;;;
19/03/2019;72,9;;;;
20/03/2019;72,35;;;;
21/03/2019;72,49;;;;
22/03/2019;73,56;;;;
25/03/2019;73,7;;;;
26/03/2019;73,43;;;;
27/03/2019;73,72;;;;
28/03/2019;73,45;;;;
29/03/2019;72,51;;;;
01/04/2019;72,41;;;;
02/04/2019;72,61;;;;
03/04/2019;72,27;;;;
04/04/2019;72,9;;;;
05/04/2019;72,52;;;;
08/04/2019;72,52;;;;
09/04/2019;72,18;;;;
10/04/2019;71,87;;;;
11/04/2019;71,55;;;;
12/04/2019;71,87;;;;
15/04/2019;71,93;;;;
16/04/2019;71,61;;;;
17/04/2019;72;;;;
18/04/2019;72,11;;;;
22/04/2019;71,83;;;;
23/04/2019;71,57;;;;
24/04/2019;71,11;;;;
25/04/2019;71,11;;;;
26/04/2019;71,16;;;;
29/04/2019;70,2;;;;
30/04/2019;70,13;;;;
02/05/2019;69,36;;;;
03/05/2019;69,16;;;;
06/05/2019;68,8;;;;
07/05/2019;69,85;;;;
08/05/2019;69,25;;;;
09/05/2019;68,87;;;;
10/05/2019;69,38;;;;
13/05/2019;69,69;;;;
14/05/2019;71,59;;;;
15/05/2019;73,01;;;;
16/05/2019;73,74;;;;
17/05/2019;73,93;;;;
20/05/2019;74,66;;;;
21/05/2019;75;;;;
22/05/2019;74,4;;;;
23/05/2019;74,78;;;;
24/05/2019;75,01;;;;
27/05/2019;75,35;;;;
28/05/2019;76,39;;;;
29/05/2019;77;;;;
30/05/2019;77,63;;;;
31/05/2019;77,13;;;;
03/06/2019;76,27;;;;
04/06/2019;76,24;;;;
05/06/2019;75,78;;;;
06/06/2019;75,92;;;;
07/06/2019;75,65;;;;
10/06/2019;75,55;;;;
11/06/2019;75,53;;;;
12/06/2019;75,75;;;;
13/06/2019;76,66;;;;
14/06/2019;77,67;;;;
17/06/2019;78,24;;;;
18/06/2019;77,87;;;;
19/06/2019;77,19;;;;
21/06/2019;75,77;;;;
24/06/2019;75,68;;;;
25/06/2019;76;;;;
26/06/2019;75,79;;;;
27/06/2019;75,76;;;;
28/06/2019;75,7;;;;
01/07/2019;75,36;;;;
02/07/2019;75,26;;;;
03/07/2019;75,29;;;;
04/07/2019;74,95;;;;
05/07/2019;74,05;;;;
08/07/2019;73,66;;;;
09/07/2019;73,52;;;;
10/07/2019;73,88;;;;
11/07/2019;73,77;;;;
12/07/2019;74,19;;;;
15/07/2019;74,12;;;;
16/07/2019;73,82;;;;
17/07/2019;73,66;;;;
18/07/2019;73,31;;;;
19/07/2019;73,51;;;;
22/07/2019;73,5;;;;
23/07/2019;72,89;;;;
24/07/2019;73,09;;;;
25/07/2019;73,15;;;;
26/07/2019;73,19;;;;
29/07/2019;73,34;;;;
30/07/2019;73,11;;;;
31/07/2019;72,35;;;;
01/08/2019;72,91;;;;
02/08/2019;74,35;;;;
05/08/2019;75,47;;;;
06/08/2019;76,03;;;;
07/08/2019;77,08;;;;
08/08/2019;77,16;;;;
09/08/2019;77,53;;;;
12/08/2019;77,71;;;;
13/08/2019;78,3;;;;
14/08/2019;78,43;;;;
15/08/2019;78,39;;;;
16/08/2019;78,53;;;;
19/08/2019;78,86;;;;
20/08/2019;79,26;;;;
21/08/2019;79,6;;;;
22/08/2019;80,55;;;;
23/08/2019;80,93;;;;
26/08/2019;82,36;;;;
27/08/2019;82,1;;;;
28/08/2019;82,15;;;;
29/08/2019;82,37;;;;
30/08/2019;82,26;;;;
02/09/2019;82,22;;;;
03/09/2019;81,93;;;;
04/09/2019;82,15;;;;
05/09/2019;81,05;;;;
06/09/2019;79,63;;;;
09/09/2019;79,57;;;;
10/09/2019;79,87;;;;
11/09/2019;79,8;;;;
12/09/2019;79,76;;;;
13/09/2019;79,77;;;;
16/09/2019;79,52;;;;
17/09/2019;79,24;;;;
18/09/2019;79,32;;;;
19/09/2019;79,69;;;;
20/09/2019;80,76;;;;
23/09/2019;80,65;;;;
24/09/2019;80,52;;;;
25/09/2019;80,93;;;;
26/09/2019;80,99;;;;
27/09/2019;80,91;;;;
30/09/2019;80,87;;;;
01/10/2019;81,73;;;;
02/10/2019;82,2;;;;
03/10/2019;81,51;;;;
04/10/2019;80,69;;;;
07/10/2019;80,74;;;;
08/10/2019;80,99;;;;
09/10/2019;81,27;;;;
10/10/2019;81,31;;;;
11/10/2019;83,04;;;;
14/10/2019;83,1;;;;
15/10/2019;83,33;;;;
16/10/2019;83,53;;;;
17/10/2019;84,03;;;;
18/10/2019;83,72;;;;
21/10/2019;84,33;;;;
22/10/2019;84,36;;;;
23/10/2019;84,08;;;;
24/10/2019;83,44;;;;
25/10/2019;83,47;;;;
28/10/2019;82,6;;;;
29/10/2019;82,51;;;;
30/10/2019;82,34;;;;
31/10/2019;82,15;;;;
01/11/2019;81,58;;;;
04/11/2019;82,3;;;;
05/11/2019;82,45;;;;
06/11/2019;82,8;;;;
07/11/2019;83,25;;;;
08/11/2019;83,64;;;;
11/11/2019;84,07;;;;
12/11/2019;84,19;;;;
13/11/2019;84,25;;;;
14/11/2019;84,64;;;;
18/11/2019;84,95;;;;
19/11/2019;85,67;;;;
20/11/2019;85,51;;;;
21/11/2019;85,41;;;;
22/11/2019;85,4;;;;
25/11/2019;84,89;;;;
26/11/2019;85,29;;;;
27/11/2019;85,31;;;;
28/11/2019;85,09;;;;
29/11/2019;84,88;;;;
02/12/2019;84,44;;;;
03/12/2019;83,66;;;;
04/12/2019;83,53;;;;
05/12/2019;83,98;;;;
06/12/2019;83,99;;;;
09/12/2019;84;;;;
10/12/2019;84,02;;;;
11/12/2019;83,71;;;;
12/12/2019;83,18;;;;
13/12/2019;83,11;;;;
16/12/2019;82,76;;;;
17/12/2019;82,75;;;;
18/12/2019;82,85;;;;
19/12/2019;82,6;;;;
20/12/2019;82,95;;;;
23/12/2019;82,79;;;;
26/12/2019;83,07;;;;
27/12/2019;82,71;;;;
30/12/2019;82,8;;;;
02/01/2020;82,92;;;;
03/01/2020;83,01;;;;
06/01/2020;82,83;;;;
07/01/2020;82,81;;;;
08/01/2020;82,95;;;;
09/01/2020;82,83;;;;
10/01/2020;82,83;;;;
13/01/2020;83,59;;;;
14/01/2020;83,78;;;;
15/01/2020;83,72;;;;
16/01/2020;83,17;;;;
17/01/2020;83,66;;;;
20/01/2020;83,28;;;;
