data,last,max,min,var,price_br,price_us
2021-02-19,5.801,5.801,5.801,0.36,157.66,29.16
2021-02-18,5.78,5.78,5.78,0.82,157.96,29.04
2021-10-02,5.733,5.733,5.733,-1.49,161.66,30.05
2021-09-02,5.82,5.82,5.82,1.22,164.64,30.59
2021-08-02,5.75,5.75,5.75,0.35,163.8,30.49
2021-05-02,5.73,5.73,5.73,2.21,165.29,30.69
2021-04-02,5.606,5.606,5.606,0.56,165.39,30.33
2021-03-02,5.575,5.575,5.575,-1.01,163.39,30.47
2021-02-02,5.632,5.632,5.632,-0.42,165.29,30.85
2021-01-02,5.656,5.656,5.656,0.09,166.63,30.57
2021-01-29,5.651,5.651,5.651,0.04,165.72,30.22
2021-01-28,5.649,5.649,5.649,-0.07,166.35,30.6
2021-01-27,5.653,5.653,5.653,0.04,166.36,30.82
2021-01-26,5.651,5.651,5.651,0.05,165.87,31.13
2021-01-25,5.648,5.648,5.648,-1.36,166.35,30.2
2021-01-22,5.726,5.726,5.726,0.32,166.39,30.41
2021-01-21,5.708,5.708,5.708,0.63,167.15,31.21
2021-01-20,5.672,5.672,5.672,-1.6,166.22,31.25
2021-01-19,5.764,5.764,5.764,1.02,167.89,31.38
2021-01-18,5.706,5.706,5.706,-0.78,167.03,31.56
2021-01-15,5.751,5.751,5.751,-1.19,166.97,31.59
2021-01-14,5.82,5.82,5.82,0.0,166.99,32.09
2021-01-13,5.82,5.82,5.82,-0.14,166.53,31.42
2021-12-01,5.828,5.828,5.828,0.36,165.92,31.11
2021-11-01,5.807,5.807,5.807,0.82,164.28,29.92
2021-08-01,5.76,5.76,5.76,0.19,160.93,29.71
2021-07-01,5.749,5.749,5.749,0.21,159.16,29.55
2021-06-01,5.737,5.737,5.737,0.4,158.46,29.99
2021-05-01,5.714,5.714,5.714,-0.59,155.72,29.59
2021-04-01,5.748,5.748,5.748,-0.23,147.78,28.09
2020-12-30,5.726,5.726,5.726,1.9,144.89,27.94
2020-12-29,5.619,5.619,5.619,-0.44,144.73,27.92
2020-12-28,5.644,5.644,5.644,0.7,141.99,27.1
2020-12-23,5.516,5.516,5.516,0.47,142.13,27.34
2020-12-22,5.49,5.49,5.49,2.37,141.53,27.4
2020-12-21,5.363,5.363,5.363,1.78,141.59,27.63
2020-12-18,5.269,5.269,5.269,-0.25,141.0,27.72
2020-12-17,5.282,5.282,5.282,1.11,142.08,28.0
2020-12-16,5.224,5.224,5.224,-0.76,141.78,27.66
2020-12-15,5.264,5.264,5.264,-2.79,142.02,27.91
2020-12-14,5.415,5.415,5.415,-2.82,141.81,27.75
2020-11-12,5.572,5.572,5.572,0.98,141.23,27.95
2020-10-12,5.518,5.518,5.518,-0.42,144.0,28.59
2020-09-12,5.541,5.541,5.541,0.97,144.86,27.95
2020-08-12,5.488,5.488,5.488,-0.35,145.18,28.31
2020-07-12,5.507,5.507,5.507,-0.29,146.8,28.89
2020-04-12,5.523,5.523,5.523,-1.71,148.37,28.93
2020-03-12,5.619,5.619,5.619,-0.72,152.38,29.66
2020-02-12,5.66,5.66,5.66,0.6,155.26,29.6
2020-01-12,5.626,5.626,5.626,0.07,158.7,30.32
2020-11-30,5.622,5.622,5.622,1.68,159.94,29.88
2020-11-27,5.529,5.529,5.529,1.36,161.1,30.23
2020-11-26,5.455,5.455,5.455,0.72,160.85,30.18
2020-11-25,5.416,5.416,5.416,0.76,162.4,30.54
2020-11-24,5.375,5.375,5.375,0.32,162.3,30.14
2020-11-23,5.358,5.358,5.358,1.82,163.34,30.04
2020-11-20,5.262,5.262,5.262,-1.29,163.98,30.53
2020-11-19,5.331,5.331,5.331,-0.8,164.02,30.88
2020-11-18,5.374,5.374,5.374,0.3,164.4,30.76
2020-11-17,5.358,5.358,5.358,0.28,164.18,30.76
2020-11-16,5.343,5.343,5.343,3.09,165.47,30.46
2020-11-13,5.183,5.183,5.183,-0.08,165.08,30.14
2020-12-11,5.187,5.187,5.187,0.0,164.3,30.06
2020-11-11,5.187,5.187,5.187,0.0,166.03,30.67
2020-10-11,5.187,5.187,5.187,0.6,165.6,30.79
2020-09-11,5.156,5.156,5.156,-1.98,164.91,30.46
2020-06-11,5.26,5.26,5.26,1.68,168.72,31.31
2020-05-11,5.173,5.173,5.173,0.84,168.77,30.43
2020-04-11,5.13,5.13,5.13,0.43,168.25,29.72
2020-03-11,5.108,5.108,5.108,1.25,167.4,29.11
2020-10-30,5.019,5.019,5.019,1.87,165.97,28.88
2020-10-29,4.927,4.927,4.927,0.45,165.82,28.83
2020-10-28,4.905,4.905,4.905,1.41,166.1,28.92
2020-10-27,4.837,4.837,4.837,0.62,165.51,29.17
2020-10-26,4.807,4.807,4.807,1.16,164.78,29.29
2020-10-23,4.752,4.752,4.752,0.87,164.5,29.23
2020-10-22,4.711,4.711,4.711,-2.26,164.33,29.36
2020-10-21,4.82,4.82,4.82,-2.11,162.96,29.06
2020-10-20,4.924,4.924,4.924,2.8,160.44,28.66
2020-10-19,4.79,4.79,4.79,3.5,159.84,28.52
2020-10-16,4.628,4.628,4.628,2.53,157.8,27.95
2020-10-15,4.514,4.514,4.514,0.18,156.62,27.91
2020-10-14,4.506,4.506,4.506,0.02,155.15,27.69
2020-10-13,4.505,4.505,4.505,-0.49,154.81,27.77
2020-09-10,4.454,4.454,4.454,1.92,153.53,27.75
2020-09-30,4.37,4.37,4.37,-0.46,146.23,26.03
2020-09-29,4.39,4.39,4.39,-1.92,144.66,25.67
2020-09-28,4.476,4.476,4.476,-0.13,144.83,25.7
2020-09-25,4.482,4.482,4.482,0.18,143.72,25.92
2020-09-24,4.474,4.474,4.474,0.81,144.88,26.27
2020-09-23,4.438,4.438,4.438,-1.62,143.56,25.74
2020-09-22,4.511,4.511,4.511,-1.16,140.92,25.79
2020-09-21,4.564,4.564,4.564,-0.41,140.34,25.98
2020-09-18,4.583,4.583,4.583,0.39,138.04,25.72
2020-09-17,4.565,4.565,4.565,0.82,136.85,26.13
2020-09-16,4.528,4.528,4.528,0.11,135.48,25.86
2020-09-15,4.523,4.523,4.523,-3.75,133.69,25.29
2020-09-14,4.699,4.699,4.699,1.12,133.76,25.35
2020-11-09,4.647,4.647,4.647,-0.49,131.94,24.74
2020-10-09,4.67,4.67,4.67,-0.74,130.7,24.59
2020-09-09,4.705,4.705,4.705,-0.13,130.83,24.74
2020-08-09,4.711,4.711,4.711,-1.85,130.14,24.28
2020-04-09,4.835,4.835,4.835,1.94,129.89,24.48
2020-03-09,4.743,4.743,4.743,-0.15,129.76,24.53
2020-02-09,4.75,4.75,4.75,0.0,130.37,24.34
2020-01-09,4.75,4.75,4.75,0.72,130.46,24.21
2020-08-31,4.716,4.716,4.716,1.4,130.61,23.85
2020-08-28,4.651,4.651,4.651,-0.02,130.21,24.08
2020-08-27,4.652,4.652,4.652,-0.11,127.91,22.97
2020-08-26,4.657,4.657,4.657,0.17,126.75,22.63
2020-08-25,4.649,4.649,4.649,0.17,126.59,22.92
2020-08-24,4.641,4.641,4.641,-0.09,125.95,22.49
2020-08-21,4.645,4.645,4.645,0.22,126.96,22.64
2020-08-20,4.635,4.635,4.635,-0.11,126.44,22.75
2020-08-19,4.64,4.64,4.64,-0.49,125.37,22.7
2020-08-18,4.663,4.663,4.663,0.06,124.97,22.85
2020-08-17,4.66,4.66,4.66,-0.72,123.79,22.5
2020-08-14,4.694,4.694,4.694,0.11,121.54,22.38
2020-08-13,4.689,4.689,4.689,-0.06,120.47,22.43
2020-12-08,4.692,4.692,4.692,-0.93,118.7,21.76
2020-11-08,4.736,4.736,4.736,0.34,118.2,21.87
2020-10-08,4.72,4.72,4.72,0.68,118.02,21.62
2020-07-08,4.688,4.688,4.688,0.58,118.22,21.81
2020-06-08,4.661,4.661,4.661,-0.47,117.17,21.88
2020-05-08,4.683,4.683,4.683,-2.01,115.62,21.82
2020-04-08,4.779,4.779,4.779,0.15,115.68,21.84
2020-03-08,4.772,4.772,4.772,0.27,113.81,21.35
2020-07-31,4.759,4.759,4.759,1.23,111.48,21.39
2020-07-30,4.701,4.701,4.701,0.41,110.57,21.44
2020-07-29,4.682,4.682,4.682,1.32,110.07,21.29
2020-07-28,4.621,4.621,4.621,0.68,110.41,21.43
2020-07-27,4.59,4.59,4.59,0.17,110.72,21.42
2020-07-24,4.582,4.582,4.582,-1.34,111.0,21.31
2020-07-23,4.644,4.644,4.644,-0.02,109.17,20.97
2020-07-22,4.645,4.645,4.645,0.13,108.05,21.11
2020-07-21,4.639,4.639,4.639,-1.0,109.03,20.98
2020-07-20,4.686,4.686,4.686,-0.97,109.93,20.61
2020-07-17,4.732,4.732,4.732,-0.44,108.54,20.15
2020-07-16,4.753,4.753,4.753,-0.04,108.63,20.4
2020-07-15,4.755,4.755,4.755,-17.59,108.73,20.2
2020-07-14,5.77,5.77,5.77,6.81,108.21,20.26
2020-07-13,5.402,5.402,5.402,0.0,107.61,20.03
2020-10-07,5.402,5.402,5.402,0.0,109.3,20.55
2020-09-07,5.402,5.402,5.402,-7.36,108.81,20.39
2020-08-07,5.831,5.831,5.831,-0.17,109.37,20.46
2020-07-07,5.841,5.841,5.841,0.0,109.85,20.42
2020-06-07,5.841,5.841,5.841,4.3,109.82,20.56
2020-03-07,5.6,5.6,5.6,-0.81,109.19,20.54
2020-02-07,5.646,5.646,5.646,-7.78,108.99,20.36
2020-01-07,6.122,6.122,6.122,8.49,109.88,20.69
2020-06-30,5.643,5.643,5.643,4.79,109.35,20.1
2020-06-29,5.385,5.385,5.385,0.65,109.05,20.06
2020-06-24,5.35,5.35,5.35,-0.06,105.63,19.87
2020-06-23,5.353,5.353,5.353,-0.04,105.23,20.45
2020-06-22,5.355,5.355,5.355,0.02,107.09,20.33
2020-06-19,5.354,5.354,5.354,0.47,108.45,20.44
2020-06-18,5.329,5.329,5.329,-0.11,106.94,19.85
2020-06-17,5.335,5.335,5.335,-0.17,104.09,19.77
2020-06-16,5.344,5.344,5.344,2.32,102.7,19.66
2020-06-15,5.223,5.223,5.223,1.99,101.92,19.79
2020-12-06,5.121,5.121,5.121,1.27,99.81,19.73
2020-10-06,5.054,5.054,5.054,0.68,97.86,19.9
2020-08-06,5.02,5.02,5.02,-0.14,99.25,20.38
2020-05-06,5.027,5.027,5.027,-0.12,100.87,20.3
2020-04-06,5.033,5.033,5.033,0.28,101.07,19.76
2020-03-06,5.019,5.019,5.019,0.22,99.67,19.67
2020-02-06,5.008,5.008,5.008,-0.2,100.68,19.29
2020-01-06,5.018,5.018,5.018,0.16,100.77,18.73
2020-05-29,5.01,5.01,5.01,-0.36,100.4,18.8
2020-05-28,5.028,5.028,5.028,0.16,99.81,18.61
2020-05-27,5.02,5.02,5.02,0.3,100.79,19.05
2020-05-26,5.005,5.005,5.005,-0.62,100.93,18.9
2020-05-25,5.036,5.036,5.036,0.24,102.96,18.88
2020-05-22,5.024,5.024,5.024,0.94,103.11,18.48
2020-05-21,4.977,4.977,4.977,1.47,104.31,18.71
2020-05-20,4.905,4.905,4.905,-7.01,105.43,18.57
2020-05-19,5.275,5.275,5.275,-1.2,105.48,18.4
2020-05-18,5.339,5.339,5.339,-0.06,106.07,18.56
2020-05-15,5.342,5.342,5.342,0.49,107.5,18.43
2020-05-14,5.316,5.316,5.316,0.83,107.1,18.35
2020-05-13,5.272,5.272,5.272,1.27,106.61,18.02
2020-12-05,5.206,5.206,5.206,-2.42,105.88,18.06
2020-11-05,5.335,5.335,5.335,-0.15,106.9,18.32
2020-08-05,5.343,5.343,5.343,0.64,104.41,18.16
2020-07-05,5.309,5.309,5.309,0.32,103.51,17.67
2020-06-05,5.292,5.292,5.292,1.59,100.49,17.63
2020-04-30,5.209,5.209,5.209,-0.13,96.88,17.79
2020-04-29,5.216,5.216,5.216,0.56,97.64,18.23
2020-04-28,5.187,5.187,5.187,-0.08,97.76,17.78
2020-04-27,5.191,5.191,5.191,0.14,98.23,17.21
2020-04-24,5.184,5.184,5.184,-0.37,98.84,17.43
2020-04-23,5.203,5.203,5.203,0.39,95.73,17.39
2020-04-22,5.183,5.183,5.183,-0.54,95.22,17.61
2020-04-20,5.188,5.188,5.188,0.54,95.82,18.06
2020-04-17,5.16,5.16,5.16,-0.35,95.03,18.13
2020-04-16,5.178,5.178,5.178,1.53,93.48,17.77
2020-04-15,5.1,5.1,5.1,4.23,93.76,17.91
2020-04-14,4.893,4.893,4.893,0.58,93.62,18.05
2020-04-13,4.865,4.865,4.865,0.58,93.87,18.13
2020-09-04,4.85,4.85,4.85,1.25,93.42,18.32
2020-08-04,4.79,4.79,4.79,-0.31,94.21,18.29
2020-07-04,4.805,4.805,4.805,-0.37,93.96,18.01
2020-03-04,4.823,4.823,4.823,-0.35,94.45,17.77
2020-02-04,4.84,4.84,4.84,0.85,94.06,17.87
2020-01-04,4.799,4.799,4.799,-1.52,93.78,17.83
2020-03-31,4.873,4.873,4.873,0.7,93.84,18.06
2020-03-30,4.839,4.839,4.839,2.87,92.93,17.96
2020-03-27,4.704,4.704,4.704,2.8,91.59,18.11
2020-03-26,4.576,4.576,4.576,2.88,92.15,18.42
2020-03-25,4.448,4.448,4.448,2.44,91.26,18.21
2020-03-24,4.342,4.342,4.342,0.37,90.79,17.83
2020-03-23,4.326,4.326,4.326,-0.02,90.63,17.64
2020-03-20,4.327,4.327,4.327,0.0,90.16,17.86
2020-03-19,4.327,4.327,4.327,0.82,89.82,17.61
2020-03-18,4.292,4.292,4.292,1.49,87.71,16.78
2020-03-17,4.229,4.229,4.229,0.26,87.69,17.54
2020-03-16,4.218,4.218,4.218,14.06,86.32,17.16
2020-03-13,3.698,3.698,3.698,-4.25,85.89,17.7
2020-12-03,3.862,3.862,3.862,2.99,86.62,17.98
2020-11-03,3.75,3.75,3.75,0.0,85.92,18.15
2020-10-03,3.75,3.75,3.75,-0.11,85.71,18.46
2020-09-03,3.754,3.754,3.754,-1.21,85.94,18.11
2020-06-03,3.8,3.8,3.8,2.7,86.32,18.65
2020-05-03,3.7,3.7,3.7,1.37,86.3,18.57
2020-04-03,3.65,3.65,3.65,0.3,85.43,18.66
2020-03-03,3.639,3.639,3.639,-0.3,84.11,18.65
2020-02-03,3.65,3.65,3.65,0.44,83.91,18.71
2020-02-28,3.634,3.634,3.634,1.94,82.91,18.46
2020-02-27,3.565,3.565,3.565,0.42,82.68,18.5
2020-02-26,3.55,3.55,3.55,-0.64,82.42,18.57
2020-02-21,3.563,3.563,3.563,0.28,82.82,18.87
2020-02-20,3.553,3.553,3.553,0.51,82.72,18.86
2020-02-19,3.535,3.535,3.535,-0.17,82.4,18.86
2020-02-18,3.541,3.541,3.541,1.11,81.65,18.74
2020-02-17,3.502,3.502,3.502,1.57,80.94,18.71
2020-02-14,3.448,3.448,3.448,-0.46,81.64,18.99
2020-02-13,3.464,3.464,3.464,1.23,82.01,18.88
2020-12-02,3.422,3.422,3.422,-0.29,81.5,18.75
2020-11-02,3.432,3.432,3.432,0.09,81.05,18.74
2020-10-02,3.429,3.429,3.429,0.35,81.15,18.75
2020-07-02,3.417,3.417,3.417,0.5,80.73,18.69
2020-06-02,3.4,3.4,3.4,-0.29,80.07,18.72
2020-05-02,3.41,3.41,3.41,0.15,80.05,18.86
2020-04-02,3.405,3.405,3.405,0.89,79.75,18.73
2020-03-02,3.375,3.375,3.375,-1.46,79.53,18.72
2020-01-23,3.425,3.425,3.425,-0.7,82.26,19.75
2020-01-22,3.449,3.449,3.449,-0.09,83.13,19.9
2020-01-21,3.452,3.452,3.452,0.94,83.22,19.82
2020-01-20,3.42,3.42,3.42,-0.15,83.28,19.88
2020-01-17,3.425,3.425,3.425,0.41,83.66,20.1
2020-01-16,3.411,3.411,3.411,1.85,83.17,19.83
2020-01-15,3.349,3.349,3.349,-1.41,83.72,20.04
2020-01-14,3.397,3.397,3.397,0.0,83.78,20.29
2020-01-13,3.397,3.397,3.397,0.0,83.59,20.2
2020-10-01,3.397,3.397,3.397,-0.06,82.83,20.3
2020-09-01,3.399,3.399,3.399,0.21,82.83,20.27
2020-08-01,3.392,3.392,3.392,-0.18,82.95,20.49
2020-07-01,3.398,3.398,3.398,0.56,82.81,20.4
2020-06-01,3.379,3.379,3.379,0.0,82.83,20.35
2020-03-01,3.379,3.379,3.379,1.59,83.01,20.48
2020-02-01,3.326,3.326,3.326,-0.78,82.92,20.61
2019-12-30,3.357,3.357,3.357,0.3,82.8,20.62
2019-12-27,3.347,3.347,3.347,0.03,82.71,20.43
2019-12-26,3.346,3.346,3.346,0.15,83.07,20.45
2019-12-23,3.363,3.363,3.363,-0.74,82.79,20.32
2019-12-20,3.388,3.388,3.388,-0.73,82.95,20.25
2019-12-19,3.413,3.413,3.413,-0.38,82.6,20.34
2019-12-18,3.426,3.426,3.426,-0.06,82.85,20.37
2019-12-17,3.428,3.428,3.428,-0.06,82.75,20.36
2019-12-16,3.43,3.43,3.43,0.32,82.76,20.38
2019-12-13,3.419,3.419,3.419,0.21,83.11,20.24
2019-12-12,3.412,3.412,3.412,0.15,83.18,20.36
2019-11-12,3.407,3.407,3.407,-0.53,83.71,20.25
2019-10-12,3.425,3.425,3.425,0.2,84.02,20.27
2019-09-12,3.418,3.418,3.418,-0.7,84.0,20.32
2019-06-12,3.442,3.442,3.442,0.0,83.99,20.27
2019-05-12,3.442,3.442,3.442,-0.43,83.98,20.06
2019-04-12,3.457,3.457,3.457,1.47,83.53,19.86
2019-03-12,3.407,3.407,3.407,0.92,83.66,19.88
2019-02-12,3.376,3.376,3.376,0.3,84.44,20.02
2019-11-29,3.366,3.366,3.366,-0.5,84.88,20.04
2019-11-28,3.383,3.383,3.383,0.21,85.09,20.19
2019-11-27,3.376,3.376,3.376,-0.27,85.31,20.04
2019-11-26,3.385,3.385,3.385,0.09,85.29,20.1
2019-11-25,3.382,3.382,3.382,-0.59,84.89,20.15
2019-11-22,3.402,3.402,3.402,0.24,85.4,20.38
2019-11-21,3.394,3.394,3.394,0.03,85.41,20.36
2019-11-20,3.393,3.393,3.393,-0.03,85.51,20.34
2019-11-19,3.394,3.394,3.394,-0.06,85.67,20.41
2019-11-18,3.396,3.396,3.396,-0.06,84.95,20.23
2019-11-14,3.276,3.276,3.276,0.0,84.64,20.2
2019-11-13,3.276,3.276,3.276,0.0,84.25,20.12
2019-12-11,3.276,3.276,3.276,0.0,84.19,20.19
2019-11-11,3.276,3.276,3.276,0.0,84.07,20.32
2019-08-11,3.276,3.276,3.276,0.0,83.64,20.13
2019-07-11,3.276,3.276,3.276,0.0,83.25,20.37
2019-06-11,3.276,3.276,3.276,0.0,82.8,20.27
2019-05-11,3.276,3.276,3.276,0.15,82.45,20.66
2019-04-11,3.271,3.271,3.271,0.0,82.3,20.53
2019-01-11,3.271,3.271,3.271,0.0,81.58,20.4
2019-10-31,3.271,3.271,3.271,-1.27,82.15,20.48
2019-10-30,3.313,3.313,3.313,-0.09,82.34,20.64
2019-10-29,3.316,3.316,3.316,0.79,82.51,20.64
2019-10-28,3.29,3.29,3.29,-1.29,82.6,20.71
2019-10-25,3.333,3.333,3.333,0.03,83.47,20.83
2019-10-24,3.332,3.332,3.332,-1.39,83.44,20.67
2019-10-23,3.379,3.379,3.379,0.27,84.08,20.85
2019-10-22,3.37,3.37,3.37,0.0,84.36,20.71
2019-10-21,3.37,3.37,3.37,0.12,84.33,20.39
2019-10-18,3.366,3.366,3.366,0.0,83.72,20.35
2019-10-17,3.366,3.366,3.366,-0.12,84.03,20.2
2019-10-16,3.37,3.37,3.37,0.21,83.53,20.09
2019-10-15,3.363,3.363,3.363,0.18,83.33,20.04
2019-10-14,3.357,3.357,3.357,-0.42,83.1,20.14
2019-11-10,3.371,3.371,3.371,0.0,83.04,20.33
2019-10-10,3.371,3.371,3.371,0.45,81.31,19.73
2019-09-10,3.356,3.356,3.356,0.3,81.27,19.85
2019-08-10,3.346,3.346,3.346,-0.33,80.99,19.8
2019-09-30,3.357,3.357,3.357,0.27,80.87,19.48
2019-09-27,3.348,3.348,3.348,-1.06,80.91,19.47
2019-09-26,3.384,3.384,3.384,0.15,80.99,19.47
2019-09-25,3.379,3.379,3.379,-0.32,80.93,19.48
2019-09-24,3.39,3.39,3.39,-0.12,80.52,19.3
2019-09-23,3.394,3.394,3.394,-0.32,80.65,19.34
2019-09-20,3.405,3.405,3.405,-1.39,80.76,19.45
2019-09-19,3.453,3.453,3.453,0.06,79.69,19.17
2019-09-18,3.451,3.451,3.451,0.26,79.32,19.29
2019-09-17,3.442,3.442,3.442,-1.6,79.24,19.42
2019-09-16,3.498,3.498,3.498,2.58,79.52,19.44
2019-12-09,3.41,3.41,3.41,0.0,79.76,19.66
2019-11-09,3.41,3.41,3.41,-0.29,79.8,19.64
2019-10-09,3.42,3.42,3.42,0.41,79.87,19.49
2019-09-09,3.406,3.406,3.406,-0.32,79.57,19.42
2019-06-09,3.417,3.417,3.417,-2.37,79.63,19.55
2019-05-09,3.5,3.5,3.5,-0.14,81.05,19.76
2019-04-09,3.505,3.505,3.505,0.29,82.15,20.02
2019-03-09,3.495,3.495,3.495,-0.2,81.93,19.6
2019-02-09,3.502,3.502,3.502,2.13,82.22,19.66
2019-08-30,3.429,3.429,3.429,-0.17,82.26,19.91
2019-08-29,3.435,3.435,3.435,0.0,82.37,19.79
2019-08-28,3.435,3.435,3.435,-0.52,82.15,19.77
2019-08-27,3.453,3.453,3.453,-0.06,82.1,19.79
2019-08-26,3.455,3.455,3.455,1.47,82.36,19.84
2019-08-23,3.405,3.405,3.405,0.53,80.93,19.66
2019-08-22,3.387,3.387,3.387,0.24,80.55,19.78
2019-08-21,3.379,3.379,3.379,-0.18,79.6,19.78
2019-08-20,3.385,3.385,3.385,0.15,79.26,19.62
2019-08-19,3.38,3.38,3.38,-0.24,78.86,19.39
2019-08-16,3.388,3.388,3.388,-0.18,78.53,19.63
2019-08-15,3.394,3.394,3.394,-0.35,78.39,19.63
2019-08-14,3.406,3.406,3.406,-0.26,78.43,19.43
2019-08-13,3.415,3.415,3.415,0.26,78.3,19.76
2019-12-08,3.406,3.406,3.406,0.53,77.71,19.53
2019-09-08,3.388,3.388,3.388,0.03,77.53,19.68
2019-08-08,3.387,3.387,3.387,0.21,77.16,19.66
2019-07-08,3.38,3.38,3.38,-0.24,77.08,19.39
2019-06-08,3.388,3.388,3.388,-0.09,76.03,19.22
2019-05-08,3.391,3.391,3.391,0.77,75.47,19.05
2019-02-08,3.365,3.365,3.365,-0.24,74.35,19.14
2019-01-08,3.373,3.373,3.373,-0.33,72.91,18.98
2019-07-31,3.384,3.384,3.384,0.15,72.35,19.05
2019-07-30,3.379,3.379,3.379,-0.12,73.11,19.27
2019-07-29,3.383,3.383,3.383,0.24,73.34,19.41
2019-07-26,3.375,3.375,3.375,-0.82,73.19,19.42
2019-07-25,3.403,3.403,3.403,0.59,73.15,19.34
2019-07-24,3.383,3.383,3.383,-0.47,73.09,19.38
2019-07-23,3.399,3.399,3.399,0.47,72.89,19.32
2019-07-22,3.383,3.383,3.383,0.03,73.5,19.66
2019-07-19,3.382,3.382,3.382,0.09,73.51,19.62
2019-07-18,3.379,3.379,3.379,0.21,73.31,19.66
2019-07-17,3.372,3.372,3.372,-0.77,73.66,19.6
2019-07-16,3.398,3.398,3.398,-0.99,73.82,19.62
2019-07-15,3.432,3.432,3.432,1.54,74.12,19.73
2019-12-07,3.38,3.38,3.38,0.0,74.19,19.83
2019-11-07,3.38,3.38,3.38,0.0,73.77,19.67
2019-10-07,3.38,3.38,3.38,0.0,73.88,19.69
2019-09-07,3.38,3.38,3.38,0.0,73.52,19.42
2019-08-07,3.38,3.38,3.38,0.0,73.66,19.35
2019-05-07,3.38,3.38,3.38,0.0,74.05,19.4
2019-04-07,3.38,3.38,3.38,0.0,74.95,19.76
2019-03-07,3.38,3.38,3.38,0.0,75.29,19.7
2019-02-07,3.38,3.38,3.38,0.0,75.26,19.53
2019-01-07,3.38,3.38,3.38,-0.15,75.36,19.6
2019-06-28,3.385,3.385,3.385,0.74,75.7,19.73
2019-06-27,3.36,3.36,3.36,-1.78,75.76,19.78
2019-06-26,3.421,3.421,3.421,0.0,75.79,19.69
2019-06-25,3.421,3.421,3.421,2.24,76.0,19.73
2019-06-24,3.346,3.346,3.346,-2.85,75.68,19.79
2019-06-21,3.444,3.444,3.444,1.44,75.77,19.83
2019-06-19,3.395,3.395,3.395,0.0,77.19,20.03
2019-06-18,3.395,3.395,3.395,-1.05,77.87,20.17
2019-06-17,3.431,3.431,3.431,0.0,78.24,20.06
2019-06-14,3.431,3.431,3.431,-0.46,77.67,19.95
2019-06-13,3.447,3.447,3.447,0.47,76.66,19.88
2019-12-06,3.431,3.431,3.431,-1.12,75.75,19.64
2019-11-06,3.47,3.47,3.47,0.09,75.53,19.63
2019-10-06,3.467,3.467,3.467,-0.94,75.55,19.48
2019-06-06,3.5,3.5,3.5,-2.04,75.92,19.57
2019-05-06,3.573,3.573,3.573,-0.06,75.78,19.43
2019-04-06,3.575,3.575,3.575,0.9,76.24,19.76
2019-03-06,3.543,3.543,3.543,-0.51,76.27,19.58
2019-05-31,3.561,3.561,3.561,-1.38,77.13,19.65
2019-05-30,3.611,3.611,3.611,-0.52,77.63,19.53
2019-05-29,3.63,3.63,3.63,2.25,77.0,19.37
2019-05-28,3.55,3.55,3.55,-0.42,76.39,19.02
2019-05-27,3.565,3.565,3.565,1.05,75.35,18.68
2019-05-24,3.528,3.528,3.528,0.03,75.01,18.69
2019-05-23,3.527,3.527,3.527,-0.11,74.78,18.49
2019-05-22,3.531,3.531,3.531,-0.79,74.4,18.41
2019-05-21,3.559,3.559,3.559,0.59,75.0,18.51
2019-05-20,3.538,3.538,3.538,5.52,74.66,18.2
2019-05-17,3.353,3.353,3.353,-2.92,73.93,18.03
2019-05-16,3.454,3.454,3.454,0.64,73.74,18.26
2019-05-15,3.432,3.432,3.432,0.41,73.01,18.29
2019-05-14,3.418,3.418,3.418,0.8,71.59,18.02
2019-05-13,3.391,3.391,3.391,0.0,69.69,17.5
2019-10-05,3.391,3.391,3.391,1.5,69.38,17.6
2019-09-05,3.341,3.341,3.341,0.88,68.87,17.44
2019-08-05,3.312,3.312,3.312,0.12,69.25,17.62
2019-07-05,3.308,3.308,3.308,0.61,69.85,17.6
2019-06-05,3.288,3.288,3.288,0.8,68.8,17.39
2019-04-30,3.262,3.262,3.262,-0.49,70.13,17.9
2019-04-29,3.278,3.278,3.278,-0.18,70.2,17.81
2019-04-26,3.284,3.284,3.284,-0.94,71.16,18.1
2019-04-25,3.315,3.315,3.315,-0.27,71.11,17.98
2019-04-24,3.324,3.324,3.324,0.06,71.11,17.84
2019-04-23,3.322,3.322,3.322,0.27,71.57,18.25
2019-04-22,3.313,3.313,3.313,-0.48,71.83,18.27
2019-04-18,3.308,3.308,3.308,-0.51,72.11,18.35
2019-04-17,3.325,3.325,3.325,-0.3,72.0,18.31
2019-04-16,3.335,3.335,3.335,0.3,71.61,18.38
2019-04-15,3.325,3.325,3.325,0.36,71.93,18.59
2019-12-04,3.313,3.313,3.313,-0.18,71.87,18.49
2019-11-04,3.319,3.319,3.319,-0.6,71.55,18.55
2019-10-04,3.339,3.339,3.339,0.45,71.87,18.82
2019-09-04,3.324,3.324,3.324,-0.45,72.18,18.72
2019-08-04,3.339,3.339,3.339,0.09,72.52,18.85
2019-04-04,3.336,3.336,3.336,-0.03,72.9,18.93
2019-03-04,3.337,3.337,3.337,-0.03,72.27,18.67
2019-02-04,3.338,3.338,3.338,0.21,72.61,18.83
2019-01-04,3.331,3.331,3.331,0.12,72.41,18.7
2019-03-29,3.327,3.327,3.327,-0.63,72.51,18.52
2019-03-28,3.348,3.348,3.348,-0.51,73.45,18.79
2019-03-27,3.365,3.365,3.365,0.24,73.72,18.66
2019-03-26,3.357,3.357,3.357,-0.12,73.43,18.99
